Id,Caseta,Clase,Camion_Tipo,Importe
11618,QUERETARO,4,Camion_T4,387.0
11619,CTO. EXT. MEXIQUENSE,1,Camion_T1,56.0
11620,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
11623,ECATEPEC VIAPASS,1,Camion_T1,514.0
11625,LIB. SUR DE GUAD.,5,Camion_T5,175.0
11626,LA ANTIGUA,1,Camion_T1,300.0
11627,ARMERIA VIAPASS,1,Camion_T1,662.0
11628,SANCTORUM,4,Camion_T4,212.0
11632,SANCTORUM,4,Camion_T4,212.0
11633,ATLACOMULCO,5,Camion_T5,350.0
11634,LA ANTIGUA,1,Camion_T1,300.0
11636,CTO. EXT. MEXIQUENSE,1,Camion_T1,184.0
11639,AMOZOC-PEROTE,1,Camion_T1,382.0
11640,AMOZOC-PEROTE,1,Camion_T1,382.0
11644,ARMERIA VIAPASS,1,Camion_T1,1047.0
11645,CHAMAPA CAPUFE,5,Camion_T5,257.0
11647,LIB. SUR PTE. QRO,6,Camion_T6,486.0
11649,QUERETARO,5,Camion_T5,387.0
11651,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
11653,APODACA,5,Camion_T5,191.0
11654,LA ANTIGUA,1,Camion_T1,431.0
11658,LA ANTIGUA,1,Camion_T1,300.0
11659,LA LAJA,4,Camion_T4,49.0
11660,ANE EASYTRIP,1,Camion_T1,202.0
11661,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
11663,AMOZOC-PEROTE,1,Camion_T1,179.0
11666,PLAN DE RIO,1,Camion_T1,221.0
11667,AMOZOC-PEROTE,1,Camion_T1,179.0
11668,LINCOLN,5,Camion_T5,516.0
11669,LINCOLN,5,Camion_T5,516.0
11671,PLAN DE RIO,1,Camion_T1,221.0
11674,QUERETARO ARCO NORTE,3,Camion_T3,895.0
11675,SAN MIGUEL COBI,6,Camion_T6,112.0
11676,SANCTORUM,6,Camion_T6,334.0
11681,REVOLUCION EASYTRIP,1,Camion_T1,78.0
11682,SANCTORUM,5,Camion_T5,1086.0
11685,LINCOLN,5,Camion_T5,516.0
11686,PLAN DE RIO,1,Camion_T1,221.0
11687,ARMERIA VIAPASS,1,Camion_T1,1047.0
11689,LIB. SUR DE GUAD.,5,Camion_T5,175.0
11690,S.MARTIN PUE.,4,Camion_T4,238.0
11691,AMOZOC-PEROTE,1,Camion_T1,179.0
11696,APODACA,5,Camion_T5,191.0
11700,OCOZOCUAUTLA,5,Camion_T5,241.0
11702,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
11704,ECATEPEC VIAPASS,1,Camion_T1,514.0
11705,CTO. EXT. MEXIQUENSE,1,Camion_T1,259.0
11708,QUERETARO,5,Camion_T5,387.0
11709,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
11710,LINCOLN,5,Camion_T5,516.0
11714,S.MARTIN PUE.,6,Camion_T6,334.0
11716,AMOZOC-PEROTE,1,Camion_T1,179.0
11718,CTO. EXT. MEXIQUENSE,1,Camion_T1,236.0
11719,CTO. EXT. MEXIQUENSE,1,Camion_T1,336.0
11720,AMOZOC-PEROTE,1,Camion_T1,382.0
11721,LA LAJA,5,Camion_T5,78.0
11722,S.MARTIN PUE.,3,Camion_T3,117.0
11724,CTO. EXT. MEXIQUENSE,1,Camion_T1,226.0
11725,APASEO EL GRANDE,5,Camion_T5,636.0
11729,COITA VIAP,1,Camion_T1,175.0
11730,ARMERIA VIAPASS,1,Camion_T1,1047.0
11731,TULANCINGO,5,Camion_T5,334.0
11732,CTO. EXT. MEXIQUENSE,1,Camion_T1,645.0
11738,LIB. PUEBLA,1,Camion_T1,143.0
11739,LIB. SUR DE GUAD.,5,Camion_T5,175.0
11740,S.MARTIN PUE.,5,Camion_T5,238.0
11742,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
11744,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
11745,ARMERIA VIAPASS,1,Camion_T1,662.0
11747,ECATEPEC VIAPASS,1,Camion_T1,624.0
11752,SAN MARTIN TEXMELUCAN,5,Camion_T5,1366.0
11754,SANCTORUM,5,Camion_T5,1086.0
11755,ATLACOMULCO-BANOBRAS,9,Camion_T9,141.0
11756,JIQUIPILAS VIAP,1,Camion_T1,405.0
11757,ECATEPEC VIAPASS,1,Camion_T1,930.0
11760,CALDERON,5,Camion_T5,382.0
11762,AMOZOC-PEROTE,1,Camion_T1,382.0
11764,ATLACOMULCO-BANOBRAS,9,Camion_T9,141.0
11765,LIB. SUR DE GUAD.,5,Camion_T5,175.0
11771,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
11773,ECATEPEC VIAPASS,1,Camion_T1,415.0
11774,ARMERIA VIAPASS,1,Camion_T1,662.0
11775,ATLACOMULCO,1,Camion_T1,257.0
11776,APASEO EL GRANDE,5,Camion_T5,636.0
11778,AMOZOC-PEROTE,1,Camion_T1,382.0
11779,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
11780,AMOZOC-PEROTE,1,Camion_T1,382.0
11782,AMOZOC-PEROTE,1,Camion_T1,241.0
11785,ATLACOMULCO,4,Camion_T4,222.0
11786,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
11787,ANE EASYTRIP,1,Camion_T1,161.0
11788,SANCTORUM,2,Camion_T2,212.0
11791,AMOZOC-PEROTE,1,Camion_T1,179.0
11792,CTO. EXT. MEXIQUENSE,1,Camion_T1,215.0
11794,ECATEPEC VIAPASS,1,Camion_T1,514.0
11795,LA HINCADA,9,Camion_T9,452.0
11796,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
11799,CUAUTITLAN,5,Camion_T5,59.0
11800,TULANCINGO,9,Camion_T9,482.0
11804,ANE EASYTRIP,1,Camion_T1,337.0
11813,ARRIAGA VIAP,1,Camion_T1,165.0
11816,AMOZOC-PEROTE,1,Camion_T1,179.0
11817,PLAN DE RIO,1,Camion_T1,221.0
11822,S.MARTIN PUE.,3,Camion_T3,117.0
11823,ENCARNACION DE DIAZ,5,Camion_T5,417.0
11824,APODACA,5,Camion_T5,191.0
11830,CERRITOS OPASA,9,Camion_T9,242.0
11832,ANE EASYTRIP,1,Camion_T1,305.0
11833,APODACA,5,Camion_T5,191.0
11836,AMOZOC-PEROTE,1,Camion_T1,241.0
11837,AMOZOC-PEROTE,1,Camion_T1,382.0
11838,QUERETARO ARCO NORTE,5,Camion_T5,350.0
11839,AMOZOC-PEROTE,1,Camion_T1,542.0
11840,SAN MIGUEL,1,Camion_T1,455.0
11841,LEON GUZMAN,5,Camion_T5,801.0
11842,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
11843,LIB. SUR DE GUAD.,5,Camion_T5,175.0
11846,AMOZOC-PEROTE,1,Camion_T1,179.0
11847,AMOZOC-PEROTE,1,Camion_T1,382.0
11848,LIB. PUEBLA,1,Camion_T1,145.0
11850,VENTURA - EL PEYOTE,9,Camion_T9,485.0
11851,ECATEPEC VIAPASS,1,Camion_T1,514.0
11852,APASEO EL GRANDE,5,Camion_T5,636.0
11853,LIB. SUR PTE. QRO,9,Camion_T9,486.0
11856,AMOZOC-PEROTE,1,Camion_T1,542.0
11858,QUERETARO ARCO NORTE,5,Camion_T5,1086.0
11861,ATLACOMULCO-BANOBRAS,9,Camion_T9,217.0
11863,SAN FELIPE,5,Camion_T5,190.0
11864,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
11865,ATLACOMULCO-BANOBRAS,9,Camion_T9,275.0
11866,MARQUESA VIAPASS,1,Camion_T1,111.0
11868,S.MARTIN PUE.,3,Camion_T3,117.0
11869,SANCTORUM,1,Camion_T1,552.0
11870,OJO CALIENTE I,9,Camion_T9,133.0
11873,AMOZOC-PEROTE,1,Camion_T1,179.0
11874,ATIZAPAN,5,Camion_T5,151.0
11878,TULANCINGO,5,Camion_T5,334.0
11879,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
11880,AMOZOC-PEROTE,1,Camion_T1,382.0
11882,SAN MIGUEL COBI,9,Camion_T9,159.0
11883,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
11889,LA ANTIGUA,1,Camion_T1,300.0
11890,CTO. EXT. MEXIQUENSE,1,Camion_T1,31.0
11892,TORREON,9,Camion_T9,275.0
11896,LIB. SUR DE GUAD.,9,Camion_T9,190.0
11897,ECATEPEC VIAPASS,1,Camion_T1,210.0
11898,ATLACOMULCO-BANOBRAS,9,Camion_T9,217.0
11899,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
11900,QUERETARO ARCO NORTE,5,Camion_T5,1086.0
11906,CTO. EXT. MEXIQUENSE,1,Camion_T1,338.0
11907,LOGISTIK,9,Camion_T9,27.0
11908,LIB. ARCO NT. SLP,5,Camion_T5,266.0
11909,LIB. MATEHUALA,5,Camion_T5,132.0
11913,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
11915,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
11921,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
11922,LA LAJA,5,Camion_T5,78.0
11924,APODACA,5,Camion_T5,191.0
11926,REVOLUCION EASYTRIP,1,Camion_T1,156.0
11928,PLAN DE RIO,1,Camion_T1,221.0
11930,CTO. EXT. MEXIQUENSE,1,Camion_T1,259.0
11932,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
11933,LIB. SUR DE GUAD.,6,Camion_T6,175.0
11936,LIB. SUR DE GUAD.,6,Camion_T6,175.0
11937,VENTURA - EL PEYOTE,5,Camion_T5,312.0
11941,SAN MIGUEL COBI,9,Camion_T9,159.0
11942,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
11943,AMOZOC-PEROTE,1,Camion_T1,179.0
11945,CTO. EXT. MEXIQUENSE,1,Camion_T1,336.0
11947,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
11949,SANCTORUM,1,Camion_T1,552.0
11950,LA ANTIGUA,1,Camion_T1,300.0
11951,CTO. EXT. MEXIQUENSE,1,Camion_T1,195.0
11952,ARMERIA VIAPASS,1,Camion_T1,662.0
11953,VENTURA - EL PEYOTE,5,Camion_T5,312.0
11956,PLAN DE RIO,1,Camion_T1,221.0
11958,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
11959,LIB. SUR DE GUAD.,9,Camion_T9,190.0
11960,QUERETARO ARCO NORTE,5,Camion_T5,350.0
11961,CTO. EXT. MEXIQUENSE,1,Camion_T1,190.0
11962,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
11963,AMOZOC-PEROTE,1,Camion_T1,241.0
11965,CALDERON,5,Camion_T5,382.0
11970,ECATEPEC VIAPASS,1,Camion_T1,514.0
11971,PLAN DE RIO,1,Camion_T1,258.0
11972,AMOZOC-PEROTE,1,Camion_T1,241.0
11973,LIB. SUR PTE. QRO,5,Camion_T5,345.0
11974,CTO. EXT. MEXIQUENSE,1,Camion_T1,450.0
11975,AMOZOC-PEROTE,1,Camion_T1,179.0
11977,S.MARTIN PUE.,5,Camion_T5,238.0
11979,AMOZOC-PEROTE,1,Camion_T1,241.0
11983,LIB. SUR DE GUAD.,5,Camion_T5,175.0
11984,LA ANTIGUA,1,Camion_T1,300.0
11985,PLAN DE RIO,1,Camion_T1,221.0
11986,SAN MARTIN TEXMELUCAN,5,Camion_T5,1716.0
11987,LA LAJA,5,Camion_T5,78.0
11989,AMOZOC-PEROTE,1,Camion_T1,542.0
11991,LIB. SUR DE GUAD.,5,Camion_T5,175.0
11994,TULANCINGO,5,Camion_T5,334.0
11997,TEPOTZOTLAN,1,Camion_T1,54.0
11998,SANCTORUM,1,Camion_T1,552.0
12001,PLAN DE RIO,1,Camion_T1,221.0
12002,CALDERON,5,Camion_T5,382.0
12003,LA ANTIGUA,1,Camion_T1,431.0
12004,ATLACOMULCO-BANOBRAS,5,Camion_T5,217.0
12005,AMOZOC-PEROTE,1,Camion_T1,179.0
12006,AMOZOC-PEROTE,1,Camion_T1,542.0
12007,SAN MIGUEL COBI,9,Camion_T9,159.0
12012,AMOZOC-PEROTE,1,Camion_T1,382.0
12014,APASEO EL GRANDE,5,Camion_T5,636.0
12016,LA ANTIGUA,1,Camion_T1,300.0
12017,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
12020,AMOZOC-PEROTE,1,Camion_T1,542.0
12022,MARQUESA VIAPASS,1,Camion_T1,111.0
12025,LIB. MATEHUALA,5,Camion_T5,132.0
12026,AMOZOC-PEROTE,1,Camion_T1,241.0
12028,LA ANTIGUA,1,Camion_T1,300.0
12030,AMOZOC-PEROTE,1,Camion_T1,382.0
12033,LIB. SUR PTE. QRO,9,Camion_T9,486.0
12034,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
12035,LIB. MATEHUALA,5,Camion_T5,132.0
12036,S.MARTIN PUE.,5,Camion_T5,238.0
12038,CTO. EXT. MEXIQUENSE,1,Camion_T1,338.0
12039,VENTURA - EL PEYOTE,5,Camion_T5,312.0
12043,LIB. SUR DE GUAD.,9,Camion_T9,190.0
12046,LIB. SUR PTE. QRO,5,Camion_T5,345.0
12047,LIB. MATEHUALA,5,Camion_T5,132.0
12048,OCOZOCUAUTLA,5,Camion_T5,241.0
12049,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
12050,SAN JULIÁN,1,Camion_T1,119.0
12054,PLAN DE RIO,1,Camion_T1,258.0
12060,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
12061,AMOZOC-PEROTE,1,Camion_T1,542.0
12064,ARMERIA VIAPASS,1,Camion_T1,662.0
12068,CTO. EXT. MEXIQUENSE,1,Camion_T1,195.0
12069,AMOZOC-PEROTE,1,Camion_T1,382.0
12073,ENCARNACION DE DIAZ,5,Camion_T5,417.0
12074,ANE EASYTRIP,1,Camion_T1,305.0
12078,CTO. EXT. MEXIQUENSE,1,Camion_T1,190.0
12082,CTO. EXT. MEXIQUENSE,1,Camion_T1,450.0
12083,VENTURA - EL PEYOTE,5,Camion_T5,312.0
12085,AMOZOC-PEROTE,1,Camion_T1,179.0
12086,LIB. SUR PTE. QRO,5,Camion_T5,345.0
12087,CTO. EXT. MEXIQUENSE,1,Camion_T1,65.0
12091,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
12093,LINCOLN,5,Camion_T5,516.0
12094,ECATEPEC VIAPASS,1,Camion_T1,514.0
12095,LA ANTIGUA,1,Camion_T1,431.0
12098,ECATEPEC VIAPASS,1,Camion_T1,514.0
12103,LIB. MATEHUALA,5,Camion_T5,132.0
12105,ECATEPEC VIAPASS,1,Camion_T1,514.0
12107,REVOLUCION EASYTRIP,1,Camion_T1,156.0
12108,LOGISTIK,9,Camion_T9,27.0
12112,S.MARTIN PUE.,5,Camion_T5,238.0
12116,TULANCINGO,5,Camion_T5,334.0
12117,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
12119,TULANCINGO,5,Camion_T5,334.0
12122,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
12123,ARMERIA VIAPASS,1,Camion_T1,662.0
12128,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
12130,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
12135,AMOZOC-PEROTE,1,Camion_T1,179.0
12136,SANCTORUM,5,Camion_T5,334.0
12137,AMOZOC-PEROTE,1,Camion_T1,179.0
12138,LA ANTIGUA,1,Camion_T1,431.0
12144,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
12150,VENTURA - EL PEYOTE,9,Camion_T9,485.0
12151,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12154,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
12155,VENTURA - EL PEYOTE,9,Camion_T9,485.0
12159,QUERETARO ARCO NORTE,5,Camion_T5,350.0
12161,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
12164,AMOZOC-PEROTE,1,Camion_T1,382.0
12165,AMOZOC-PEROTE,1,Camion_T1,382.0
12166,APODACA,5,Camion_T5,191.0
12167,PLAN DE RIO,1,Camion_T1,258.0
12168,ATLACOMULCO-BANOBRAS,9,Camion_T9,217.0
12170,LIB. MATEHUALA,5,Camion_T5,132.0
12174,APODACA,5,Camion_T5,191.0
12176,CERRITOS OPASA,9,Camion_T9,242.0
12177,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12179,LINCOLN,5,Camion_T5,516.0
12180,LIB. SUR PTE. QRO,9,Camion_T9,486.0
12182,ARRIAGA VIAP,1,Camion_T1,165.0
12183,QUERETARO,7,Camion_T7,544.0
12190,CTO. EXT. MEXIQUENSE,1,Camion_T1,56.0
12192,CHICHIMECO,1,Camion_T1,322.0
12193,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12194,ECATEPEC VIAPASS,1,Camion_T1,514.0
12195,LINCOLN,5,Camion_T5,516.0
12197,AMOZOC-PEROTE,1,Camion_T1,179.0
12198,CERRITOS OPASA,9,Camion_T9,242.0
12199,AMOZOC-PEROTE,1,Camion_T1,179.0
12201,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
12203,ATLACOMULCO-BANOBRAS,9,Camion_T9,217.0
12204,ATLACOMULCO-BANOBRAS,9,Camion_T9,217.0
12206,CALDERON,9,Camion_T9,382.0
12213,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
12216,LIB. MATEHUALA,5,Camion_T5,132.0
12218,LIB. SUR DE GUAD.,9,Camion_T9,190.0
12219,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12223,AMOZOC-PEROTE,1,Camion_T1,382.0
12224,AMOZOC-PEROTE,1,Camion_T1,382.0
12225,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
12226,JIQUIPILAS VIAP,1,Camion_T1,405.0
12228,LA HINCADA,9,Camion_T9,452.0
12229,LIB. SUR DE GUAD.,1,Camion_T1,94.0
12232,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12235,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12239,CTO. EXT. MEXIQUENSE,1,Camion_T1,645.0
12244,COITA VIAP,1,Camion_T1,175.0
12245,QUERETARO ARCO NORTE,9,Camion_T9,1610.0
12246,ECATEPEC VIAPASS,1,Camion_T1,930.0
12251,VENTURA - EL PEYOTE,5,Camion_T5,312.0
12252,CTO. EXT. MEXIQUENSE,1,Camion_T1,35.0
12254,VENTURA - EL PEYOTE,9,Camion_T9,485.0
12255,LIB. SUR PTE. QRO,5,Camion_T5,345.0
12258,JILOTEPEC,5,Camion_T5,291.0
12259,ENCARNACION DE DIAZ,9,Camion_T9,494.0
12269,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
12270,CTO. EXT. MEXIQUENSE,1,Camion_T1,80.0
12272,LOGISTIK,5,Camion_T5,27.0
12273,PLAN DE RIO,1,Camion_T1,221.0
12275,TULANCINGO,9,Camion_T9,482.0
12276,QUERETARO,5,Camion_T5,387.0
12281,PLAN DE RIO,1,Camion_T1,258.0
12284,PLAN DE RIO,1,Camion_T1,221.0
12285,QUERETARO,5,Camion_T5,387.0
12286,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
12288,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12289,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
12293,LA HINCADA,9,Camion_T9,452.0
12298,SAN JULIÁN,1,Camion_T1,119.0
12300,CERRITOS OPASA,9,Camion_T9,242.0
12301,CTO. EXT. MEXIQUENSE,1,Camion_T1,162.0
12302,LA ANTIGUA,1,Camion_T1,300.0
12304,SAN MIGUEL COBI,9,Camion_T9,159.0
12306,VENTURA - EL PEYOTE,6,Camion_T6,312.0
12322,LINCOLN,5,Camion_T5,516.0
12325,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12328,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12330,CERRITOS OPASA,6,Camion_T6,137.0
12334,ARMERIA VIAPASS,1,Camion_T1,590.0
12337,LA HINCADA,9,Camion_T9,452.0
12340,LIB. SUR PTE. QRO,9,Camion_T9,486.0
12343,AMOZOC-PEROTE,1,Camion_T1,241.0
12346,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12347,LIB. SUR DE GUAD.,4,Camion_T4,113.0
12351,AMOZOC-PEROTE,1,Camion_T1,241.0
12352,QUERETARO,1,Camion_T1,102.0
12353,ATLACOMULCO-LIB QRO,4,Camion_T4,469.0
12354,LIB. SUR DE GUAD.,9,Camion_T9,190.0
12358,PLAN DE RIO,1,Camion_T1,221.0
12361,AMOZOC-PEROTE,1,Camion_T1,241.0
12364,PLAN DE RIO,1,Camion_T1,221.0
12365,ARMERIA VIAPASS,1,Camion_T1,662.0
12366,ECATEPEC VIAPASS,1,Camion_T1,930.0
12367,LA HINCADA,6,Camion_T6,303.0
12370,LEON GUZMAN,5,Camion_T5,801.0
12371,LEON GUZMAN,5,Camion_T5,801.0
12372,LEON GUZMAN,5,Camion_T5,801.0
12376,AMOZOC-PEROTE,1,Camion_T1,542.0
12380,S.MARTIN PUE.,5,Camion_T5,238.0
12383,AMOZOC-PEROTE,1,Camion_T1,542.0
12384,PLAN DE RIO,1,Camion_T1,221.0
12385,PLAN DE RIO,1,Camion_T1,221.0
12392,PLAN DE RIO,1,Camion_T1,258.0
12393,AMOZOC-PEROTE,1,Camion_T1,542.0
12394,PLAN DE RIO,1,Camion_T1,221.0
12395,AMOZOC-PEROTE,1,Camion_T1,542.0
12396,TULANCINGO,9,Camion_T9,482.0
12397,LIB. SUR PTE. QRO,5,Camion_T5,345.0
12399,AMOZOC-PEROTE,1,Camion_T1,241.0
12402,CERRO GORDO,1,Camion_T1,58.0
12404,PLAN DE RIO,1,Camion_T1,258.0
12405,ARMERIA VIAPASS,1,Camion_T1,909.0
12406,AMOZOC-PEROTE,1,Camion_T1,241.0
12410,LA ANTIGUA,1,Camion_T1,300.0
12411,LINCOLN,5,Camion_T5,516.0
12417,PALMILLAS,1,Camion_T1,108.0
12418,MENDOZA,1,Camion_T1,67.0
12427,SAN MIGUEL COBI,9,Camion_T9,159.0
12429,CALDERON,9,Camion_T9,382.0
12431,LA ANTIGUA,1,Camion_T1,300.0
12432,APASEO EL GRANDE,5,Camion_T5,636.0
12436,QUERETARO,8,Camion_T8,544.0
12440,LA ANTIGUA,1,Camion_T1,300.0
12442,AMOZOC-PEROTE,1,Camion_T1,542.0
12449,LA ANTIGUA,1,Camion_T1,431.0
12454,LIB. SUR PTE. QRO,9,Camion_T9,486.0
12457,PLAN DE RIO,1,Camion_T1,221.0
12458,LIB. MATEHUALA,5,Camion_T5,132.0
12460,CTO. EXT. MEXIQUENSE,1,Camion_T1,364.0
12461,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12462,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12463,LIB. MATEHUALA,5,Camion_T5,132.0
12464,PLAN DE RIO,1,Camion_T1,258.0
12466,LIB. MATEHUALA,5,Camion_T5,132.0
12467,CTO. EXT. MEXIQUENSE,1,Camion_T1,160.0
12481,PLAN DE RIO,1,Camion_T1,221.0
12484,LA ANTIGUA,1,Camion_T1,431.0
12486,LIB. MATEHUALA,5,Camion_T5,132.0
12491,LA ANTIGUA,1,Camion_T1,431.0
12495,CTO. EXT. MEXIQUENSE,1,Camion_T1,136.0
12496,AMOZOC-PEROTE,1,Camion_T1,241.0
12497,LA ANTIGUA,1,Camion_T1,300.0
12498,LA ANTIGUA,1,Camion_T1,300.0
12507,PLAN DE RIO,1,Camion_T1,258.0
12508,LA ANTIGUA,1,Camion_T1,300.0
12511,LA ANTIGUA,1,Camion_T1,431.0
12512,LA ANTIGUA,1,Camion_T1,300.0
12513,QUERETARO,1,Camion_T1,102.0
12515,CTO. EXT. MEXIQUENSE,1,Camion_T1,81.0
12517,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12519,CTO. EXT. MEXIQUENSE,1,Camion_T1,311.0
12521,LA ANTIGUA,1,Camion_T1,125.0
12523,MENDOZA,1,Camion_T1,67.0
12525,PLAN DE RIO,1,Camion_T1,258.0
12529,PLAN DE RIO,1,Camion_T1,258.0
12530,CTO. EXT. MEXIQUENSE,1,Camion_T1,184.0
12531,CERRO GORDO,1,Camion_T1,58.0
12536,AMOZOC-PEROTE,1,Camion_T1,382.0
12541,PLAN DE RIO,1,Camion_T1,258.0
12542,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12543,CTO. EXT. MEXIQUENSE,1,Camion_T1,437.0
12545,AMOZOC-PEROTE,1,Camion_T1,542.0
12547,LA ANTIGUA,1,Camion_T1,300.0
12548,LA ANTIGUA,1,Camion_T1,300.0
12551,LA ANTIGUA,1,Camion_T1,431.0
12560,CTO. EXT. MEXIQUENSE,1,Camion_T1,259.0
12562,APASEO EL GRANDE,5,Camion_T5,636.0
12564,PLAN DE RIO,1,Camion_T1,104.0
12566,CTO. EXT. MEXIQUENSE,1,Camion_T1,605.0
12567,QUERETARO,5,Camion_T5,387.0
12569,AMOZOC-PEROTE,1,Camion_T1,179.0
12570,LIB. SUR DE GUAD.,9,Camion_T9,190.0
12571,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12572,AMOZOC-PEROTE,1,Camion_T1,382.0
12573,LA ANTIGUA,1,Camion_T1,300.0
12578,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12580,CTO. EXT. MEXIQUENSE,1,Camion_T1,336.0
12581,LA ANTIGUA,1,Camion_T1,431.0
12585,QUERETARO,1,Camion_T1,102.0
12587,SIERVO DE LA NACIÓN,1,Camion_T1,40.0
12588,CTO. EXT. MEXIQUENSE,1,Camion_T1,21.0
12591,PLAN DE RIO,1,Camion_T1,258.0
12592,CERRO GORDO,1,Camion_T1,58.0
12599,AMOZOC-PEROTE,1,Camion_T1,179.0
12600,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12601,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12602,ARMERIA VIAPASS,1,Camion_T1,1047.0
12606,PLAN DE RIO,1,Camion_T1,221.0
12607,PLAN DE RIO,1,Camion_T1,221.0
12611,MENDOZA,1,Camion_T1,67.0
12612,OCOZOCUAUTLA,5,Camion_T5,241.0
12613,QUERETARO ARCO NORTE,9,Camion_T9,2002.0
12614,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12618,ATLACOMULCO-LIB QRO,5,Camion_T5,636.0
12620,LIB. SUR DE GUAD.,5,Camion_T5,175.0
12624,LA ANTIGUA,1,Camion_T1,431.0
12625,CTO. EXT. MEXIQUENSE,1,Camion_T1,113.0
12631,AMOZOC-PEROTE,1,Camion_T1,542.0
12635,OCOZOCUAUTLA,5,Camion_T5,241.0
12637,LIB. SUR DE GUAD.,4,Camion_T4,113.0
12640,CTO. EXT. MEXIQUENSE,1,Camion_T1,162.0
12649,LA ANTIGUA,1,Camion_T1,431.0
12651,VENTURA - EL PEYOTE,9,Camion_T9,485.0
12652,ARMERIA VIAPASS,1,Camion_T1,1047.0
12656,AMOZOC-PEROTE,1,Camion_T1,382.0
12659,CTO. EXT. MEXIQUENSE,1,Camion_T1,95.0
12661,AMOZOC-PEROTE,1,Camion_T1,241.0
12663,LIB. SUR DE GUAD.,7,Camion_T7,190.0
12664,LIB. SUR DE GUAD.,4,Camion_T4,113.0
12665,AMOZOC-PEROTE,1,Camion_T1,305.0
12666,CTO. EXT. MEXIQUENSE,1,Camion_T1,364.0
12676,LIB. MATEHUALA,5,Camion_T5,132.0
12678,PLAN DE RIO,1,Camion_T1,258.0
12682,ARMERIA VIAPASS,1,Camion_T1,483.0
12683,ARMERIA VIAPASS,1,Camion_T1,1047.0
12684,QUERETARO ARCO NORTE,2,Camion_T2,895.0
12688,LIB. SUR PTE. QRO,9,Camion_T9,486.0
12692,AMOZOC-PEROTE,1,Camion_T1,179.0
12693,AMOZOC-PEROTE,1,Camion_T1,382.0
12694,AMOZOC-PEROTE,1,Camion_T1,382.0
